boundary,lambda,agency_regeneration,agency_transformative_gain,gamma,k_p,f_target,mean_friction,mean_transformative_capacity,mean_human_agency,mean_ai_intervention,adaptive_window_fraction,final_friction,final_transformative_capacity,final_human_agency,final_ai_intervention,adaptive_score,agency_compression_score,R_eff,regime
agency_compression_boundary,0.097,0.005,0.005,0.4,0.16,0.15,0.15571244290742936,0.09601898268585939,0.7001020801942534,0.8807589314623087,0.019,0.15023779179019447,0.08490681024664234,0.4617710582168848,0.9139528185022696,0.3980605314400564,0.29989791980574665,15.589805961660229,homeostatic_trap
agency_compression_boundary,0.09725,0.005,0.005,0.4,0.16,0.15,0.15571244290742936,0.09601898268585939,0.6994649113153946,0.8807589314623087,0.019,0.15023779179019447,0.08490681024664234,0.460799302141364,0.9139528185022696,0.397741947000627,0.30053508868460543,15.629985873932547,homeostatic_trap
agency_compression_boundary,0.0975,0.005,0.005,0.4,0.16,0.15,0.15571244290742936,0.09601898268585939,0.6988285981671969,0.8807589314623087,0.019,0.15023779179019447,0.08490681024664234,0.45982965436648715,0.9139528185022696,0.39742379042652815,0.3011714018328031,15.670165786204867,homeostatic_trap
agency_compression_boundary,0.09775,0.005,0.005,0.4,0.16,0.15,0.15571244290742936,0.09601898268585939,0.698193139411925,0.8807589314623087,0.019,0.15023779179019447,0.08490681024664234,0.45886211028964574,0.9139528185022696,0.3971060610488922,0.30180686058807504,15.710345698477187,homeostatic_trap
agency_compression_boundary,0.098,0.005,0.005,0.4,0.16,0.15,0.15571244290742936,0.09601898268585939,0.6975585337141126,0.8807589314623087,0.019,0.15023779179019447,0.08490681024664234,0.4578966653182982,0.9139528185022696,0.396788758199986,0.3024414662858874,15.750525610749508,homeostatic_trap
agency_compression_boundary,0.09825,0.005,0.005,0.4,0.16,0.15,0.15571244290742936,0.09601898268585939,0.6969247797405547,0.8807589314623087,0.019,0.15023779179019447,0.08490681024664234,0.4569333148699422,0.9139528185022696,0.39647188121320703,0.30307522025944533,15.79070552302183,homeostatic_trap
agency_compression_boundary,0.0985,0.005,0.005,0.4,0.16,0.15,0.15571244290742936,0.09601898268585939,0.6962918761603075,0.8807589314623087,0.019,0.15023779179019447,0.08490681024664234,0.4559720543720951,0.9139528185022696,0.39615542942308346,0.3037081238396925,15.830885435294148,homeostatic_trap
agency_compression_boundary,0.09875,0.005,0.005,0.4,0.16,0.15,0.15571244290742936,0.09601898268585939,0.6956598216446839,0.8807589314623087,0.019,0.15023779179019447,0.08490681024664234,0.45501287926227635,0.9139528185022696,0.39583940216527164,0.3043401783553161,15.87106534756647,homeostatic_trap
agency_compression_boundary,0.099,0.005,0.005,0.4,0.16,0.15,0.15571244290742936,0.09601898268585939,0.6950286148672497,0.8807589314623087,0.019,0.15023779179019447,0.08490681024664234,0.454055784987982,0.9139528185022696,0.3955237987765545,0.30497138513275035,15.911245259838788,homeostatic_trap
agency_compression_boundary,0.09925,0.005,0.005,0.4,0.16,0.15,0.15571244290742936,0.09601898268585939,0.694398254503816,0.8807589314623087,0.019,0.15023779179019447,0.08490681024664234,0.4531007670066638,0.9139528185022696,0.3952086185948377,0.305601745496184,15.95142517211111,homeostatic_trap
agency_compression_boundary,0.0995,0.005,0.005,0.4,0.16,0.15,0.15571244290742936,0.09601898268585939,0.6937687392324388,0.8807589314623087,0.019,0.15023779179019447,0.08490681024664234,0.45214782078570115,0.9139528185022696,0.3948938609591491,0.30623126076756124,15.991605084383428,homeostatic_trap
agency_compression_boundary,0.09975,0.005,0.005,0.4,0.16,0.15,0.15571244290742936,0.09601898268585939,0.6931400677334182,0.8807589314623087,0.019,0.15023779179019447,0.08490681024664234,0.45119694180239694,0.9139528185022696,0.3945795252096388,0.3068599322665818,16.031784996655748,homeostatic_trap
agency_compression_boundary,0.1,0.005,0.005,0.4,0.16,0.15,0.15571244290742936,0.09601898268585939,0.6925122386892846,0.8807589314623087,0.019,0.15023779179019447,0.08490681024664234,0.45024812554393323,0.9139528185022696,0.394265610687572,0.3074877613107154,16.07196490892807,homeostatic_trap
agency_compression_boundary,0.10025,0.005,0.005,0.4,0.16,0.15,0.15571244290742936,0.09601898268585939,0.6918852507848008,0.8807589314623087,0.019,0.15023779179019447,0.08490681024664234,0.4493013675073624,0.9139528185022696,0.3939521167353301,0.3081147492151992,16.11214482120039,homeostatic_trap
agency_compression_boundary,0.1005,0.005,0.005,0.4,0.16,0.15,0.15571244290742936,0.09601898268585939,0.6912591027069636,0.8807589314623087,0.019,0.15023779179019447,0.08490681024664234,0.44835666319958983,0.9139528185022696,0.3936390426964115,0.30874089729303644,16.15232473347271,homeostatic_trap
agency_compression_boundary,0.10075,0.005,0.005,0.4,0.16,0.15,0.15571244290742936,0.09601898268585939,0.6906337931449862,0.8807589314623087,0.019,0.15023779179019447,0.08490681024664234,0.4474140081373388,0.9139528185022696,0.3933263879154228,0.3093662068550138,16.19250464574503,homeostatic_trap
agency_compression_boundary,0.101,0.005,0.005,0.4,0.16,0.15,0.15571244290742936,0.09601898268585939,0.6900093207903065,0.8807589314623087,0.019,0.15023779179019447,0.08490681024664234,0.44647339784714135,0.9139528185022696,0.39301415173808296,0.3099906792096935,16.23268455801735,homeostatic_trap
agency_compression_boundary,0.10125,0.005,0.005,0.4,0.16,0.15,0.15571244290742936,0.09601898268585939,0.6893856843365788,0.8807589314623087,0.019,0.15023779179019447,0.08490681024664234,0.44553482786530857,0.9139528185022696,0.3927023335112191,0.31061431566342124,16.27286447028967,homeostatic_trap
agency_compression_boundary,0.1015,0.005,0.005,0.4,0.16,0.15,0.15571244290742936,0.09601898268585939,0.6887628824796664,0.8807589314623087,0.019,0.15023779179019447,0.08490681024664234,0.4445982937379143,0.9139528185022696,0.3923909325827629,0.31123711752033356,16.31304438256199,homeostatic_trap
agency_compression_boundary,0.10175,0.005,0.005,0.4,0.16,0.15,0.15571244290742936,0.09601898268585939,0.6881409139176458,0.8807589314623087,0.019,0.15023779179019447,0.08490681024664234,0.44366379102077363,0.9139528185022696,0.3920799483017526,0.31185908608235424,16.35322429483431,homeostatic_trap
agency_compression_boundary,0.102,0.005,0.005,0.4,0.16,0.15,0.15571244290742936,0.09601898268585939,0.6875197773507921,0.8807589314623087,0.019,0.15023779179019447,0.08490681024664234,0.442731315279415,0.9139528185022696,0.39176938001832573,0.31248022264920794,16.393404207106627,homeostatic_trap
agency_compression_boundary,0.10225,0.005,0.005,0.4,0.16,0.15,0.15571244290742936,0.09601898268585939,0.686899471481584,0.8807589314623087,0.019,0.15023779179019447,0.08490681024664234,0.44180086208906727,0.9139528185022696,0.3914592270837217,0.31310052851841597,16.43358411937895,homeostatic_trap
agency_compression_boundary,0.1025,0.005,0.005,0.4,0.16,0.15,0.15571244290742936,0.09601898268585939,0.6862799950146977,0.8807589314623087,0.019,0.15023779179019447,0.08490681024664234,0.44087242703463736,0.9139528185022696,0.39114948885027856,0.3137200049853023,16.473764031651267,homeostatic_trap
agency_compression_boundary,0.10275,0.005,0.005,0.4,0.16,0.15,0.15571244290742936,0.09601898268585939,0.685661346657,0.8807589314623087,0.019,0.15023779179019447,0.08490681024664234,0.4399460057106815,0.9139528185022696,0.3908401646714297,0.31433865334300004,16.51394394392359,homeostatic_trap
agency_compression_boundary,0.103,0.005,0.005,0.4,0.16,0.15,0.15571244290742936,0.09601898268585939,0.685043525117546,0.8807589314623087,0.019,0.15023779179019447,0.08490681024664234,0.4390215937213913,0.9139528185022696,0.3905312539017027,0.31495647488245404,16.55412385619591,homeostatic_trap
agency_compression_boundary,0.10325,0.005,0.005,0.4,0.16,0.15,0.15571244290742936,0.09601898268585939,0.6844265291075784,0.8807589314623087,0.019,0.15023779179019447,0.08490681024664234,0.43809918668057496,0.9139528185022696,0.3902227558967189,0.3155734708924216,16.59430376846823,homeostatic_trap
agency_compression_boundary,0.1035,0.005,0.005,0.4,0.16,0.15,0.15571244290742936,0.09601898268585939,0.6838103573405172,0.8807589314623087,0.019,0.15023779179019447,0.08490681024664234,0.43717878021162543,0.9139528185022696,0.3899146700131883,0.3161896426594828,16.63448368074055,homeostatic_trap
agency_compression_boundary,0.10375,0.005,0.005,0.4,0.16,0.15,0.15571244290742936,0.09601898268585939,0.6831950085319624,0.8807589314623087,0.019,0.15023779179019447,0.08490681024664234,0.43626036994751155,0.9139528185022696,0.3896069956089109,0.31680499146803764,16.67466359301287,homeostatic_trap
agency_compression_boundary,0.104,0.005,0.005,0.4,0.16,0.15,0.15571244290742936,0.09601898268585939,0.682580481399686,0.8807589314623087,0.019,0.15023779179019447,0.08490681024664234,0.43534395153074906,0.9139528185022696,0.3892997320427727,0.31741951860031403,16.71484350528519,homeostatic_trap
agency_compression_boundary,0.10425,0.005,0.005,0.4,0.16,0.15,0.15571244290742936,0.09601898268585939,0.6819667746636279,0.8807589314623087,0.019,0.15023779179019447,0.08490681024664234,0.4344295206133825,0.9139528185022696,0.38899287867474364,0.3180332253363721,16.75502341755751,homeostatic_trap
agency_compression_boundary,0.1045,0.005,0.005,0.4,0.16,0.15,0.15571244290742936,0.09601898268585939,0.6813538870458976,0.8807589314623087,0.019,0.15023779179019447,0.08490681024664234,0.4335170728569677,0.9139528185022696,0.3886864348658785,0.3186461129541024,16.79520332982983,homeostatic_trap
agency_compression_boundary,0.10475,0.005,0.005,0.4,0.16,0.15,0.15571244290742936,0.09601898268585939,0.6807418172707598,0.8807589314623087,0.019,0.15023779179019447,0.08490681024664234,0.4326066039325384,0.9139528185022696,0.3883803999783096,0.3192581827292402,16.835383242102154,homeostatic_trap
agency_compression_boundary,0.105,0.005,0.005,0.4,0.16,0.15,0.15571244290742936,0.09601898268585939,0.6801305640646429,0.8807589314623087,0.019,0.15023779179019447,0.08490681024664234,0.431698109520605,0.9139528185022696,0.38807477337525115,0.3198694359353571,16.875563154374472,homeostatic_trap
